epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,4584.34,1.21469,0.7988,1.04408,0.84786,0.81579,0.86783,0.52861,1.38163,0.72405,1.13111,0.000694,0.000694,0.000694
190,4608.42,1.21549,0.81435,1.05217,0.8478,0.81677,0.86906,0.53012,1.38187,0.72616,1.131,0.0006445,0.0006445,0.0006445
191,4636.74,1.20382,0.79824,1.07578,0.84377,0.81695,0.86909,0.52987,1.37808,0.72284,1.13129,0.000595,0.000595,0.000595
192,4661.49,1.19084,0.79603,1.06795,0.83174,0.82597,0.8702,0.53058,1.37531,0.72139,1.13113,0.0005455,0.0005455,0.0005455
193,4685.88,1.13379,0.72666,1.04497,0.85963,0.79956,0.87003,0.53206,1.37461,0.71957,1.13109,0.000496,0.000496,0.000496
194,4710,1.17693,0.78484,1.0632,0.86062,0.79824,0.86985,0.53368,1.37375,0.7183,1.13129,0.0004465,0.0004465,0.0004465
195,4733.96,1.14899,0.75548,1.0566,0.86078,0.79926,0.86936,0.53355,1.37465,0.71683,1.13114,0.000397,0.000397,0.000397
196,4757.61,1.14201,0.73297,1.06447,0.83452,0.82398,0.86943,0.53436,1.37488,0.71566,1.13078,0.0003475,0.0003475,0.0003475
197,4781.45,1.1436,0.74185,1.04805,0.84303,0.8187,0.87005,0.53462,1.37449,0.71477,1.13104,0.000298,0.000298,0.000298
198,4806.38,1.1488,0.75151,1.05873,0.84187,0.82009,0.87037,0.53476,1.37487,0.71376,1.13128,0.0002485,0.0002485,0.0002485
199,4830.5,1.12538,0.73696,1.04523,0.84796,0.80956,0.86992,0.53559,1.37485,0.71377,1.13106,0.000199,0.000199,0.000199
200,4854.28,1.17738,0.76724,1.0636,0.86397,0.79846,0.87199,0.53611,1.37416,0.71351,1.13053,0.0001495,0.0001495,0.0001495
